,Season,Round,Venue,Date,Home,GHome,GAway,Away,Winner
3097,2012,Regular Season,Providence Park,2012-03-12,Portland Timbers,3,1,Philadelphia,Portland Timbers
3098,2012,Regular Season,Olympic Stadium,2012-03-17,Montreal Impact,1,1,Chicago Fire,
3099,2012,Regular Season,Dignity Health Sports Park,2012-03-17,Chivas USA,0,1,Vancouver,Vancouver
3101,2012,Regular Season,Rio Tinto Stadium,2012-03-17,Real Salt Lake,2,0,NY Red Bulls,Real Salt Lake
3102,2012,Regular Season,CenturyLink Field,2012-03-17,Seattle,3,1,Toronto FC,Seattle
3103,2012,Regular Season,Children's Mercy Park,2012-03-17,Sporting KC,3,0,New England,Sporting KC
3104,2012,Regular Season,Toyota Stadium,2012-03-17,FC Dallas,1,1,Portland Timbers,
3100,2012,Regular Season,Stevens Stadium,2012-03-17,San Jose,0,1,Houston Dynamo,Houston Dynamo
3105,2012,Regular Season,Subaru Park,2012-03-18,Philadelphia,1,2,Colorado Rapids,Colorado Rapids
3106,2012,Regular Season,Dignity Health Sports Park,2012-03-18,LA Galaxy,3,1,D.C. United,LA Galaxy
3107,2012,Regular Season,CenturyLink Field,2012-03-23,Seattle,2,0,Houston Dynamo,Seattle
3108,2012,Regular Season,SeatGeek Stadium,2012-03-24,Chicago Fire,1,0,Philadelphia,Chicago Fire
3109,2012,Regular Season,BMO Field,2012-03-24,Toronto FC,0,3,San Jose,San Jose
3110,2012,Regular Season,Rio Tinto Stadium,2012-03-24,Real Salt Lake,0,1,Chivas USA,Chivas USA
3111,2012,Regular Season,BC Place,2012-03-24,Vancouver,0,0,D.C. United,
3112,2012,Regular Season,Gillette Stadium,2012-03-24,New England,1,0,Portland Timbers,New England
3113,2012,Regular Season,MAPFRE Stadium,2012-03-24,Columbus Crew,2,0,Montreal Impact,Columbus Crew
3114,2012,Regular Season,Children's Mercy Park,2012-03-25,Sporting KC,2,1,FC Dallas,Sporting KC
3115,2012,Regular Season,Red Bull Arena,2012-03-25,NY Red Bulls,4,1,Colorado Rapids,NY Red Bulls
3116,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-03-30,D.C. United,4,1,FC Dallas,D.C. United
3121,2012,Regular Season,Dignity Health Sports Park,2012-03-31,LA Galaxy,1,3,New England,New England
3120,2012,Regular Season,Subaru Park,2012-03-31,Philadelphia,0,0,Vancouver,
3119,2012,Regular Season,Providence Park,2012-03-31,Portland Timbers,2,3,Real Salt Lake,Real Salt Lake
3122,2012,Regular Season,Red Bull Arena,2012-03-31,NY Red Bulls,5,2,Montreal Impact,NY Red Bulls
3117,2012,Regular Season,BMO Field,2012-03-31,Toronto FC,0,1,Columbus Crew,Columbus Crew
3118,2012,Regular Season,CenturyLink Field,2012-03-31,Seattle,0,1,San Jose,San Jose
3123,2012,Regular Season,Dignity Health Sports Park,2012-04-01,Chivas USA,0,1,Sporting KC,Sporting KC
3124,2012,Regular Season,Dick's Sporting Goods Park,2012-04-01,Colorado Rapids,2,0,Chicago Fire,Colorado Rapids
3125,2012,Regular Season,Rio Tinto Stadium,2012-04-04,Real Salt Lake,1,0,Montreal Impact,Real Salt Lake
3126,2012,Regular Season,Toyota Stadium,2012-04-05,FC Dallas,1,0,New England,FC Dallas
3132,2012,Regular Season,Stevens Stadium,2012-04-07,San Jose,3,1,Vancouver,San Jose
3133,2012,Regular Season,Olympic Stadium,2012-04-07,Montreal Impact,2,1,Toronto FC,Montreal Impact
3131,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-04-07,D.C. United,0,0,Seattle,
3128,2012,Regular Season,Children's Mercy Park,2012-04-07,Sporting KC,1,0,LA Galaxy,Sporting KC
3129,2012,Regular Season,Providence Park,2012-04-07,Portland Timbers,1,2,Chivas USA,Chivas USA
3127,2012,Regular Season,Rio Tinto Stadium,2012-04-07,Real Salt Lake,2,0,Colorado Rapids,Real Salt Lake
3130,2012,Regular Season,MAPFRE Stadium,2012-04-07,Columbus Crew,1,4,NY Red Bulls,NY Red Bulls
3140,2012,Regular Season,CenturyLink Field,2012-04-14,Seattle,1,0,Colorado Rapids,Seattle
3134,2012,Regular Season,Gillette Stadium,2012-04-14,New England,1,2,D.C. United,D.C. United
3135,2012,Regular Season,Dignity Health Sports Park,2012-04-14,LA Galaxy,3,1,Portland Timbers,LA Galaxy
3136,2012,Regular Season,Red Bull Arena,2012-04-14,NY Red Bulls,2,2,San Jose,
3137,2012,Regular Season,Subaru Park,2012-04-14,Philadelphia,1,0,Columbus Crew,Philadelphia
3138,2012,Regular Season,BMO Field,2012-04-14,Toronto FC,0,1,Chivas USA,Chivas USA
3139,2012,Regular Season,Toyota Stadium,2012-04-14,FC Dallas,2,1,Montreal Impact,FC Dallas
3141,2012,Regular Season,Children's Mercy Park,2012-04-14,Sporting KC,1,0,Real Salt Lake,Sporting KC
3142,2012,Regular Season,SeatGeek Stadium,2012-04-15,Chicago Fire,1,1,Houston Dynamo,
3143,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-04-18,D.C. United,1,1,Montreal Impact,
3144,2012,Regular Season,BC Place,2012-04-18,Vancouver,1,3,Sporting KC,Sporting KC
3145,2012,Regular Season,Providence Park,2012-04-21,Portland Timbers,1,0,Sporting KC,Portland Timbers
3146,2012,Regular Season,Dick's Sporting Goods Park,2012-04-21,Colorado Rapids,1,2,LA Galaxy,LA Galaxy
3147,2012,Regular Season,Dignity Health Sports Park,2012-04-21,Chivas USA,0,1,Philadelphia,Philadelphia
3148,2012,Regular Season,BMO Field,2012-04-21,Toronto FC,2,3,Chicago Fire,Chicago Fire
3149,2012,Regular Season,MAPFRE Stadium,2012-04-21,Columbus Crew,2,2,Houston Dynamo,
3150,2012,Regular Season,Stevens Stadium,2012-04-21,San Jose,3,1,Real Salt Lake,San Jose
3151,2012,Regular Season,BC Place,2012-04-21,Vancouver,1,0,FC Dallas,Vancouver
3152,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-04-22,D.C. United,4,1,NY Red Bulls,D.C. United
3153,2012,Regular Season,Toyota Stadium,2012-04-25,FC Dallas,1,1,Real Salt Lake,
3162,2012,Regular Season,MAPFRE Stadium,2012-04-28,Columbus Crew,0,1,Vancouver,Vancouver
3161,2012,Regular Season,Dignity Health Sports Park,2012-04-28,LA Galaxy,1,1,FC Dallas,
3160,2012,Regular Season,Olympic Stadium,2012-04-28,Montreal Impact,2,0,Portland Timbers,Montreal Impact
3159,2012,Regular Season,Rio Tinto Stadium,2012-04-28,Real Salt Lake,3,2,Toronto FC,Real Salt Lake
3158,2012,Regular Season,Subaru Park,2012-04-28,Philadelphia,1,2,San Jose,San Jose
3157,2012,Regular Season,Red Bull Arena,2012-04-28,NY Red Bulls,1,0,New England,NY Red Bulls
3156,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-04-28,D.C. United,3,2,Houston Dynamo,D.C. United
3155,2012,Regular Season,SeatGeek Stadium,2012-04-28,Chicago Fire,1,2,Seattle,Seattle
3154,2012,Regular Season,Dick's Sporting Goods Park,2012-04-28,Colorado Rapids,4,0,Chivas USA,Colorado Rapids
3163,2012,Regular Season,Gillette Stadium,2012-05-02,New England,2,1,Colorado Rapids,New England
3164,2012,Regular Season,Stevens Stadium,2012-05-02,San Jose,5,3,D.C. United,San Jose
3165,2012,Regular Season,CenturyLink Field,2012-05-02,Seattle,2,0,LA Galaxy,Seattle
3166,2012,Regular Season,Dignity Health Sports Park,2012-05-04,Chivas USA,1,2,Chicago Fire,Chicago Fire
3173,2012,Regular Season,Rio Tinto Stadium,2012-05-05,Real Salt Lake,2,1,New England,Real Salt Lake
3167,2012,Regular Season,Dignity Health Sports Park,2012-05-05,LA Galaxy,0,1,NY Red Bulls,NY Red Bulls
3168,2012,Regular Season,Children's Mercy Park,2012-05-05,Sporting KC,0,2,Montreal Impact,Montreal Impact
3169,2012,Regular Season,BMO Field,2012-05-05,Toronto FC,0,2,D.C. United,D.C. United
3170,2012,Regular Season,Providence Park,2012-05-05,Portland Timbers,0,0,Columbus Crew,
3171,2012,Regular Season,BC Place,2012-05-05,Vancouver,2,1,San Jose,Vancouver
3172,2012,Regular Season,CenturyLink Field,2012-05-05,Seattle,1,0,Philadelphia,Seattle
3174,2012,Regular Season,Toyota Stadium,2012-05-06,FC Dallas,0,2,Colorado Rapids,Colorado Rapids
3175,2012,Regular Season,SeatGeek Stadium,2012-05-09,Chicago Fire,0,0,Real Salt Lake,
3176,2012,Regular Season,Red Bull Arena,2012-05-09,NY Red Bulls,1,0,Houston Dynamo,NY Red Bulls
3177,2012,Regular Season,Toyota Stadium,2012-05-09,FC Dallas,0,2,Seattle,Seattle
3181,2012,Regular Season,Gillette Stadium,2012-05-12,New England,4,1,Vancouver,New England
3180,2012,Regular Season,BBVA Compass Stadium,2012-05-12,Houston Dynamo,1,0,D.C. United,Houston Dynamo
3183,2012,Regular Season,Olympic Stadium,2012-05-12,Montreal Impact,1,1,LA Galaxy,
3179,2012,Regular Season,CenturyLink Field,2012-05-12,Seattle,0,1,Real Salt Lake,Real Salt Lake
3182,2012,Regular Season,MAPFRE Stadium,2012-05-12,Columbus Crew,2,1,FC Dallas,Columbus Crew
3178,2012,Regular Season,SeatGeek Stadium,2012-05-12,Chicago Fire,2,1,Sporting KC,Chicago Fire
3184,2012,Regular Season,Stevens Stadium,2012-05-13,San Jose,1,1,Chivas USA,
3185,2012,Regular Season,Subaru Park,2012-05-13,Philadelphia,2,3,NY Red Bulls,NY Red Bulls
3186,2012,Regular Season,BBVA Compass Stadium,2012-05-15,Houston Dynamo,0,0,Portland Timbers,
3187,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-05-16,D.C. United,2,0,Colorado Rapids,D.C. United
3194,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-05-19,D.C. United,3,1,Toronto FC,D.C. United
3193,2012,Regular Season,BC Place,2012-05-19,Vancouver,2,2,Seattle,
3195,2012,Regular Season,Stevens Stadium,2012-05-19,San Jose,1,1,Columbus Crew,
3190,2012,Regular Season,Gillette Stadium,2012-05-19,New England,2,2,Houston Dynamo,
3191,2012,Regular Season,Dick's Sporting Goods Park,2012-05-19,Colorado Rapids,2,2,Sporting KC,
3192,2012,Regular Season,Dignity Health Sports Park,2012-05-19,Chivas USA,1,0,LA Galaxy,Chivas USA
3189,2012,Regular Season,Olympic Stadium,2012-05-19,Montreal Impact,1,2,NY Red Bulls,NY Red Bulls
3188,2012,Regular Season,Toyota Stadium,2012-05-19,FC Dallas,1,1,Philadelphia,
3196,2012,Regular Season,Providence Park,2012-05-20,Portland Timbers,2,1,Chicago Fire,Portland Timbers
3197,2012,Regular Season,SeatGeek Stadium,2012-05-23,Chicago Fire,2,1,FC Dallas,Chicago Fire
3198,2012,Regular Season,Dignity Health Sports Park,2012-05-23,LA Galaxy,2,3,San Jose,San Jose
3199,2012,Regular Season,Red Bull Arena,2012-05-23,NY Red Bulls,1,1,Chivas USA,
3200,2012,Regular Season,CenturyLink Field,2012-05-23,Seattle,0,2,Columbus Crew,Columbus Crew
3206,2012,Regular Season,Rio Tinto Stadium,2012-05-26,Real Salt Lake,3,2,FC Dallas,Real Salt Lake
3201,2012,Regular Season,BBVA Compass Stadium,2012-05-26,Houston Dynamo,2,1,LA Galaxy,Houston Dynamo
3202,2012,Regular Season,Dick's Sporting Goods Park,2012-05-26,Colorado Rapids,3,2,Montreal Impact,Colorado Rapids
3203,2012,Regular Season,BMO Field,2012-05-26,Toronto FC,1,0,Philadelphia,Toronto FC
3204,2012,Regular Season,MAPFRE Stadium,2012-05-26,Columbus Crew,2,1,Chicago Fire,Columbus Crew
3208,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-05-26,D.C. United,3,2,New England,D.C. United
3207,2012,Regular Season,Dignity Health Sports Park,2012-05-26,Chivas USA,1,1,Seattle,
3205,2012,Regular Season,Providence Park,2012-05-26,Portland Timbers,1,1,Vancouver,
3209,2012,Regular Season,Children's Mercy Park,2012-05-27,Sporting KC,2,1,San Jose,Sporting KC
3210,2012,Regular Season,Gillette Stadium,2012-06-02,New England,2,0,Chicago Fire,New England
3211,2012,Regular Season,BC Place,2012-06-10,Vancouver,3,1,Houston Dynamo,Vancouver
3217,2012,Regular Season,Children's Mercy Park,2012-06-16,Sporting KC,2,0,Toronto FC,Sporting KC
3212,2012,Regular Season,BC Place,2012-06-16,Vancouver,1,0,Colorado Rapids,Vancouver
3213,2012,Regular Season,Saputo Stadium,2012-06-16,Montreal Impact,4,1,Seattle,Montreal Impact
3214,2012,Regular Season,Subaru Park,2012-06-16,Philadelphia,0,1,D.C. United,D.C. United
3215,2012,Regular Season,BBVA Compass Stadium,2012-06-16,Houston Dynamo,2,1,FC Dallas,Houston Dynamo
3216,2012,Regular Season,Gillette Stadium,2012-06-16,New England,0,0,Columbus Crew,
3218,2012,Regular Season,Dignity Health Sports Park,2012-06-16,Chivas USA,0,3,Real Salt Lake,Real Salt Lake
3219,2012,Regular Season,Dignity Health Sports Park,2012-06-17,LA Galaxy,1,0,Portland Timbers,LA Galaxy
3220,2012,Regular Season,SeatGeek Stadium,2012-06-17,Chicago Fire,3,1,NY Red Bulls,Chicago Fire
3226,2012,Regular Season,BBVA Compass Stadium,2012-06-20,Houston Dynamo,3,3,Toronto FC,
3224,2012,Regular Season,Dick's Sporting Goods Park,2012-06-20,Colorado Rapids,1,2,San Jose,San Jose
3223,2012,Regular Season,CenturyLink Field,2012-06-20,Seattle,1,1,Sporting KC,
3222,2012,Regular Season,BC Place,2012-06-20,Vancouver,1,1,NY Red Bulls,
3225,2012,Regular Season,Rio Tinto Stadium,2012-06-20,Real Salt Lake,2,3,LA Galaxy,LA Galaxy
3221,2012,Regular Season,Dignity Health Sports Park,2012-06-20,Chivas USA,2,1,Montreal Impact,Chivas USA
3230,2012,Regular Season,Rio Tinto Stadium,2012-06-23,Real Salt Lake,1,2,San Jose,San Jose
3232,2012,Regular Season,Saputo Stadium,2012-06-23,Montreal Impact,4,2,Houston Dynamo,Montreal Impact
3231,2012,Regular Season,Dignity Health Sports Park,2012-06-23,LA Galaxy,3,0,Vancouver,LA Galaxy
3233,2012,Regular Season,SeatGeek Stadium,2012-06-23,Chicago Fire,2,1,Columbus Crew,Chicago Fire
3229,2012,Regular Season,Toyota Stadium,2012-06-23,FC Dallas,0,0,Chivas USA,
3227,2012,Regular Season,Subaru Park,2012-06-23,Philadelphia,4,0,Sporting KC,Philadelphia
3228,2012,Regular Season,BMO Field,2012-06-23,Toronto FC,2,2,New England,
3234,2012,Regular Season,Red Bull Arena,2012-06-24,NY Red Bulls,3,2,D.C. United,NY Red Bulls
3235,2012,Regular Season,Providence Park,2012-06-24,Portland Timbers,2,1,Seattle,Portland Timbers
3236,2012,Regular Season,Saputo Stadium,2012-06-27,Montreal Impact,0,3,Toronto FC,Toronto FC
3237,2012,Regular Season,Children's Mercy Park,2012-06-29,Sporting KC,0,1,Chicago Fire,Chicago Fire
3243,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-06-30,D.C. United,3,0,Montreal Impact,D.C. United
3238,2012,Regular Season,BBVA Compass Stadium,2012-06-30,Houston Dynamo,2,1,Philadelphia,Houston Dynamo
3239,2012,Regular Season,Gillette Stadium,2012-06-30,New England,2,2,Seattle,
3240,2012,Regular Season,BMO Field,2012-06-30,Toronto FC,1,1,NY Red Bulls,
3241,2012,Regular Season,Stanford Stadium,2012-06-30,San Jose,4,3,LA Galaxy,San Jose
3242,2012,Regular Season,MAPFRE Stadium,2012-06-30,Columbus Crew,2,0,Real Salt Lake,Columbus Crew
3244,2012,Regular Season,Dick's Sporting Goods Park,2012-06-30,Colorado Rapids,3,0,Portland Timbers,Colorado Rapids
3245,2012,Regular Season,Providence Park,2012-07-03,Portland Timbers,2,1,San Jose,Portland Timbers
3246,2012,Regular Season,BBVA Compass Stadium,2012-07-03,Houston Dynamo,0,0,Chicago Fire,
3247,2012,Regular Season,Saputo Stadium,2012-07-04,Montreal Impact,1,3,Sporting KC,Sporting KC
3249,2012,Regular Season,Dick's Sporting Goods Park,2012-07-04,Colorado Rapids,0,1,Vancouver,Vancouver
3251,2012,Regular Season,Dignity Health Sports Park,2012-07-04,LA Galaxy,1,2,Philadelphia,Philadelphia
3248,2012,Regular Season,Rio Tinto Stadium,2012-07-04,Real Salt Lake,0,0,Seattle,
3250,2012,Regular Season,Toyota Stadium,2012-07-04,FC Dallas,1,1,Toronto FC,
3253,2012,Regular Season,Toyota Stadium,2012-07-07,FC Dallas,0,0,San Jose,
3254,2012,Regular Season,Rio Tinto Stadium,2012-07-07,Real Salt Lake,3,0,Portland Timbers,Real Salt Lake
3256,2012,Regular Season,Dignity Health Sports Park,2012-07-07,Chivas USA,0,0,Vancouver,
3255,2012,Regular Season,Children's Mercy Park,2012-07-07,Sporting KC,0,0,Houston Dynamo,
3252,2012,Regular Season,CenturyLink Field,2012-07-07,Seattle,2,1,Colorado Rapids,Seattle
3257,2012,Regular Season,Gillette Stadium,2012-07-08,New England,2,0,NY Red Bulls,New England
3258,2012,Regular Season,Subaru Park,2012-07-08,Philadelphia,3,0,Toronto FC,Philadelphia
3259,2012,Regular Season,Saputo Stadium,2012-07-08,Montreal Impact,2,1,Columbus Crew,Montreal Impact
3260,2012,Regular Season,SeatGeek Stadium,2012-07-08,Chicago Fire,0,2,LA Galaxy,LA Galaxy
3261,2012,Regular Season,BMO Field,2012-07-11,Toronto FC,3,2,Vancouver,Toronto FC
3268,2012,Regular Season,Gillette Stadium,2012-07-14,New England,0,1,Toronto FC,Toronto FC
3267,2012,Regular Season,SeatGeek Stadium,2012-07-14,Chicago Fire,1,0,Vancouver,Chicago Fire
3265,2012,Regular Season,Dick's Sporting Goods Park,2012-07-14,Colorado Rapids,1,2,FC Dallas,FC Dallas
3264,2012,Regular Season,Providence Park,2012-07-14,Portland Timbers,3,5,LA Galaxy,LA Galaxy
3263,2012,Regular Season,Stevens Stadium,2012-07-14,San Jose,5,0,Real Salt Lake,San Jose
3262,2012,Regular Season,MAPFRE Stadium,2012-07-14,Columbus Crew,0,2,Sporting KC,Sporting KC
3266,2012,Regular Season,Subaru Park,2012-07-14,Philadelphia,2,1,Montreal Impact,Philadelphia
3269,2012,Regular Season,BBVA Compass Stadium,2012-07-15,Houston Dynamo,4,0,D.C. United,Houston Dynamo
3270,2012,Regular Season,Red Bull Arena,2012-07-15,NY Red Bulls,2,2,Seattle,
3277,2012,Regular Season,BMO Field,2012-07-18,Toronto FC,2,1,Colorado Rapids,Toronto FC
3275,2012,Regular Season,Dignity Health Sports Park,2012-07-18,Chivas USA,1,0,Portland Timbers,Chivas USA
3276,2012,Regular Season,Red Bull Arena,2012-07-18,NY Red Bulls,1,0,Chicago Fire,NY Red Bulls
3273,2012,Regular Season,Saputo Stadium,2012-07-18,Montreal Impact,2,1,New England,Montreal Impact
3272,2012,Regular Season,BBVA Compass Stadium,2012-07-18,Houston Dynamo,2,1,Sporting KC,Houston Dynamo
3274,2012,Regular Season,BC Place,2012-07-18,Vancouver,2,2,LA Galaxy,
3271,2012,Regular Season,Stevens Stadium,2012-07-18,San Jose,2,1,FC Dallas,San Jose
3278,2012,Regular Season,Dignity Health Sports Park,2012-07-21,LA Galaxy,3,1,Chivas USA,LA Galaxy
3279,2012,Regular Season,Red Bull Arena,2012-07-21,NY Red Bulls,2,0,Philadelphia,NY Red Bulls
3280,2012,Regular Season,BBVA Compass Stadium,2012-07-21,Houston Dynamo,3,0,Montreal Impact,Houston Dynamo
3281,2012,Regular Season,Toyota Stadium,2012-07-21,FC Dallas,5,0,Portland Timbers,FC Dallas
3282,2012,Regular Season,Rio Tinto Stadium,2012-07-21,Real Salt Lake,2,0,Colorado Rapids,Real Salt Lake
3283,2012,Regular Season,MAPFRE Stadium,2012-07-21,Columbus Crew,1,0,D.C. United,Columbus Crew
3284,2012,Regular Season,Children's Mercy Park,2012-07-21,Sporting KC,0,0,New England,
3285,2012,Regular Season,BC Place,2012-07-22,Vancouver,2,1,San Jose,Vancouver
3286,2012,Regular Season,Rio Tinto Stadium,2012-07-27,Real Salt Lake,2,1,Vancouver,Real Salt Lake
3289,2012,Regular Season,Providence Park,2012-07-28,Portland Timbers,0,1,Chivas USA,Chivas USA
3290,2012,Regular Season,Toyota Stadium,2012-07-28,FC Dallas,0,1,LA Galaxy,LA Galaxy
3291,2012,Regular Season,Dick's Sporting Goods Park,2012-07-28,Colorado Rapids,1,2,Seattle,Seattle
3292,2012,Regular Season,Saputo Stadium,2012-07-28,Montreal Impact,3,1,NY Red Bulls,Montreal Impact
3293,2012,Regular Season,Stevens Stadium,2012-07-28,San Jose,1,1,Chicago Fire,
3287,2012,Regular Season,Children's Mercy Park,2012-07-28,Sporting KC,1,2,Columbus Crew,Columbus Crew
3288,2012,Regular Season,BMO Field,2012-07-28,Toronto FC,0,2,Houston Dynamo,Houston Dynamo
3294,2012,Regular Season,Subaru Park,2012-07-29,Philadelphia,2,1,New England,Philadelphia
3295,2012,Regular Season,BBVA Compass Stadium,2012-08-03,Houston Dynamo,2,0,NY Red Bulls,Houston Dynamo
3296,2012,Regular Season,Gillette Stadium,2012-08-04,New England,0,1,Sporting KC,Sporting KC
3298,2012,Regular Season,SeatGeek Stadium,2012-08-04,Chicago Fire,2,1,Toronto FC,Chicago Fire
3299,2012,Regular Season,Dick's Sporting Goods Park,2012-08-04,Colorado Rapids,1,0,Real Salt Lake,Colorado Rapids
3300,2012,Regular Season,Robert F. Kennedy Memorial Stadium,2012-08-04,D.C. United,1,0,Columbus Crew,D.C. United
3297,2012,Regular Season,Saputo Stadium,2012-08-04,Montreal Impact,2,0,Philadelphia,Montreal Impact
3301,2012,Regular Season,CenturyLink Field,2012-08-05,Seattle,4,0,LA Galaxy,Seattle
3302,2012,Regular Season,Providence Park,2012-08-05,Portland Timbers,1,1,FC Dallas,
3303,2012,Regular Season,Red Bull Arena,2012-08-10,NY Red Bulls,2,0,Houston Dynamo,NY Red Bulls
3306,2012,Regular Season,Toyota Stadium,2012-08-11,FC Dallas,3,2,Colorado Rapids,FC Dallas
3307,2012,Regular Season,Children's Mercy Park,2012-08-11,Sporting KC,2,1,D.C. United,Sporting KC
3304,2012,Regular Season,Stevens Stadium,2012-08-11,San Jose,2,1,Seattle,San Jose
3305,2012,Regular Season,BC Place,2012-08-11,Vancouver,2,1,Real Salt Lake,Vancouver
3308,2012,Regular Season,Subaru Park,2012-08-12,Philadelphia,1,3,Chicago Fire,Chicago Fire
3309,2012,Regular Season,Gillette Stadium,2012-08-12,New England,0,1,Montreal Impact,Montreal Impact
3310,2012,Regular Season,Dignity Health Sports Park,2012-08-12,Chivas USA,0,4,LA Galaxy,LA Galaxy
3311,2012,Regular Season,BC Place,2012-08-15,Vancouver,0,2,FC Dallas,FC Dallas
3312,2012,Regular Season,MAPFRE Stadium,2012-08-15,Columbus Crew,1,1,LA Galaxy,
3313,2012,Regular Season,BMO Field,2012-08-15,Toronto FC,2,2,Portland Timbers,
3318,2012,Regular Season,BMO Field,2012-08-18,Toronto FC,0,1,Sporting KC,Sporting KC
3317,2012,Regular Season,Rio Tinto Stadium,2012-08-18,Real Salt Lake,1,2,FC Dallas,FC Dallas
3319,2012,Regular Season,Saputo Stadium,2012-08-18,Montreal Impact,3,1,San Jose,Montreal Impact
3315,2012,Regular Season,SeatGeek Stadium,2012-08-18,Chicago Fire,2,1,New England,Chicago Fire
3314,2012,Regular Season,CenturyLink Field,2012-08-18,Seattle,2,0,Vancouver,Seattle
